file_id,title,text,label,label_name,rating_float,dataset,topic_score
story_reviews_00311,Laser therapy with deep-sea drug kills prostate cancer in trial,Laser therapy with deep-sea drug kills prostate cancer in trial,0,Fake,1,HealthStory,0.45304722
story_reviews_00753,Long-awaited stroke studies show hopeful new treatment no better than older one,Long-awaited stroke studies show hopeful new treatment no better than older one,1,Real,5,HealthStory,0.45286256
story_reviews_00603,"Exercise, diet or both may protect against excess pregnancy weight","Exercise, diet or both may protect against excess pregnancy weight",1,Real,3,HealthStory,0.45254785
story_reviews_00550,Pathway launches 'liquid biopsy' to find cancer in healthy people,Pathway launches 'liquid biopsy' to find cancer in healthy people,1,Real,5,HealthStory,0.45237952
story_reviews_00806,Options in Treating Incontinence,Options in Treating Incontinence,0,Fake,2,HealthStory,0.4522915
story_reviews_00229,High blood platelet count 'as good a cancer predictor as a lump in the breast',High blood platelet count 'as good a cancer predictor as a lump in the breast',1,Real,4,HealthStory,0.45227823
story_reviews_01045,Drug may cut menopause after breast cancer chemo,Drug may cut menopause after breast cancer chemo,1,Real,3,HealthStory,0.45206368
story_reviews_00618,"New test could sharply reduce risky, costly lung cancer biopsies","New test could sharply reduce risky, costly lung cancer biopsies",1,Real,3,HealthStory,0.45204848
story_reviews_01042,A Rubber Twist On Treating Tennis Elbow Pain,A Rubber Twist On Treating Tennis Elbow Pain,1,Real,4,HealthStory,0.4519525
story_reviews_00086,Legal marijuana could help offset opioid epidemic,Legal marijuana could help offset opioid epidemic,1,Real,3,HealthStory,0.45159027
story_reviews_00660,College kids make robotic arms for children without real ones,College kids make robotic arms for children without real ones,0,Fake,2,HealthStory,0.4514524
story_reviews_01293,Researchers one step closer to potential autism test,Researchers one step closer to potential autism test,1,Real,3,HealthStory,0.45142573
story_reviews_00386,"To reverse damage of sitting, take a brisk, hour-long walk","To reverse damage of sitting, take a brisk, hour-long walk",1,Real,4,HealthStory,0.45137006
story_reviews_01542,Study: One dose of radiation during breast cancer surgery is effective,Study: One dose of radiation during breast cancer surgery is effective,1,Real,3,HealthStory,0.45118433
story_reviews_00911,Vitamin D3 Might Ease Menstrual Cramps,Vitamin D3 Might Ease Menstrual Cramps,1,Real,4,HealthStory,0.45088804
story_reviews_00263,Researchers just exposed another way to help combat the opioid epidemic,Researchers just exposed another way to help combat the opioid epidemic,0,Fake,2,HealthStory,0.4502946
story_reviews_00384,Fish Oil Benefits after Heart Attack,Fish Oil Benefits after Heart Attack,1,Real,3,HealthStory,0.45027107
story_reviews_00036,Cannabidiol Reduces Symptoms of Psychosis,Cannabidiol Reduces Symptoms of Psychosis,0,Fake,2,HealthStory,0.45017493
story_reviews_00842,Fruitful news from tart cherry studies,Fruitful news from tart cherry studies,1,Real,3,HealthStory,0.45005265
story_reviews_00770,New test could help diagnose Alzheimer's disease in live patients,New test could help diagnose Alzheimer's disease in live patients,1,Real,5,HealthStory,0.44977418
story_reviews_00642,Managing the stress of cancer,Managing the stress of cancer,0,Fake,2,HealthStory,0.44975427
story_reviews_00671,App ‘trains’ your brain to see better,App ‘trains’ your brain to see better,1,Real,4,HealthStory,0.449682
story_reviews_00814,A new course for concussions,A new course for concussions,1,Real,4,HealthStory,0.44958287
story_reviews_00963,Experimental Treatment May Help Relieve Back Pain,Experimental Treatment May Help Relieve Back Pain,1,Real,3,HealthStory,0.44916993
story_reviews_00595,A blood test for pancreatic cancer may re-stack the odds in patients’ favor,A blood test for pancreatic cancer may re-stack the odds in patients’ favor,1,Real,3,HealthStory,0.44905362
story_reviews_00665,Intent on surviving another decade? Ace this test,Intent on surviving another decade? Ace this test,1,Real,3,HealthStory,0.4489475
story_reviews_00726,Cempra’s lead oral antibiotic meets main goal in late-stage trial,Cempra’s lead oral antibiotic meets main goal in late-stage trial,0,Fake,2,HealthStory,0.44873896
story_reviews_00489,Cell therapy in protective bubble offers hope for diabetes fix,Cell therapy in protective bubble offers hope for diabetes fix,1,Real,4,HealthStory,0.4484173
story_reviews_00517,Penn study: Pay patients to take their pills,Penn study: Pay patients to take their pills,1,Real,5,HealthStory,0.44838703
story_reviews_01617,Medtronic atrial fibrillation system shines in study,Medtronic atrial fibrillation system shines in study,1,Real,4,HealthStory,0.44795418
story_reviews_00340,Fighting genetic disease with help from HIV virus,Fighting genetic disease with help from HIV virus,0,Fake,2,HealthStory,0.44763196
story_reviews_01597,Test May Reveal Early Signs of Emphysema,Test May Reveal Early Signs of Emphysema,0,Fake,0,HealthStory,0.44761702
story_reviews_01646,"Test of ""artificial pancreas"" offers diabetes hope","Test of ""artificial pancreas"" offers diabetes hope",0,Fake,1,HealthStory,0.44747144
story_reviews_01549,Sanofi prostate cancer drug shows 28 percent survival,Sanofi prostate cancer drug shows 28 percent survival,0,Fake,2,HealthStory,0.44714135
story_reviews_01037,The Healthy Skeptic: DHA touted as ‘smart’ pill for kids,The Healthy Skeptic: DHA touted as ‘smart’ pill for kids,1,Real,3,HealthStory,0.44711292
story_reviews_00382,New Asthma Treatment: Pill Makes Huge Difference In Patients With Severe Symptoms,New Asthma Treatment: Pill Makes Huge Difference In Patients With Severe Symptoms,0,Fake,1,HealthStory,0.44670472
story_reviews_00164,Study: Whooping cough vaccination during pregnancy protects newborns,Study: Whooping cough vaccination during pregnancy protects newborns,1,Real,4,HealthStory,0.4465062
story_reviews_01524,Ladies: 5 ways to feel sexy again,Ladies: 5 ways to feel sexy again,0,Fake,1,HealthStory,0.4464971
story_reviews_00532,OrCam helps the blind math teacher 'see' again,OrCam helps the blind math teacher 'see' again,1,Real,3,HealthStory,0.44639698
story_reviews_00176,"PSA saves lives, a new analysis finds. Not everyone agrees","PSA saves lives, a new analysis finds. Not everyone agrees",1,Real,4,HealthStory,0.44637495
story_reviews_00249,FDA Approves Vagus Nerve Stimulator to Treat Cluster Headaches,FDA Approves Vagus Nerve Stimulator to Treat Cluster Headaches,0,Fake,2,HealthStory,0.4461872
story_reviews_01675,Weekend stroke care more aggressive but not better,Weekend stroke care more aggressive but not better,1,Real,4,HealthStory,0.44617778
story_reviews_00090,Roche's Tecentriq cocktail adds to lung cancer survival success,Roche's Tecentriq cocktail adds to lung cancer survival success,0,Fake,2,HealthStory,0.44613835
story_reviews_01546,New Drug Spray May Help Premature Ejaculation,New Drug Spray May Help Premature Ejaculation,1,Real,5,HealthStory,0.44540638
story_reviews_00276,Kite's CAR-T cancer therapy shows strong results in key study,Kite's CAR-T cancer therapy shows strong results in key study,1,Real,3,HealthStory,0.44526556
story_reviews_00476,Ibuprofen patch heralds side effect free drug future,Ibuprofen patch heralds side effect free drug future,1,Real,3,HealthStory,0.44457743
story_reviews_00458,Love of physical activity may start in the womb,Love of physical activity may start in the womb,0,Fake,2,HealthStory,0.44425717
story_reviews_01533,Endometriosis? Robot surgery may not be the answer,Endometriosis? Robot surgery may not be the answer,1,Real,3,HealthStory,0.44409007
story_reviews_00402,"I’ll never go through shoulder surgery again, so here’s what I did","I’ll never go through shoulder surgery again, so here’s what I did",1,Real,3,HealthStory,0.44395873
story_reviews_00803,Study: Multivitamins may lower cancer risk in men,Study: Multivitamins may lower cancer risk in men,1,Real,5,HealthStory,0.44367918
story_reviews_00967,The Healthy Skeptic: Promise of ChromaGen lenses for dyslexia a bit blurry,The Healthy Skeptic: Promise of ChromaGen lenses for dyslexia a bit blurry,1,Real,5,HealthStory,0.44367385
story_reviews_00509,The alternative infertility treatment that's helping some women get pregnant,The alternative infertility treatment that's helping some women get pregnant,1,Real,3,HealthStory,0.44367245
story_reviews_00525,Portable gluten test promises to ease dining woes,Portable gluten test promises to ease dining woes,1,Real,3,HealthStory,0.44360724
story_reviews_00163,FDA approves 1st blood sugar monitor without finger pricks,FDA approves 1st blood sugar monitor without finger pricks,1,Real,3,HealthStory,0.44315875
story_reviews_01319,Pacemaker-like device combined with defibrillator reduces deaths in mild heart failure by 29%,Pacemaker-like device combined with defibrillator reduces deaths in mild heart failure by 29%,1,Real,3,HealthStory,0.44314623
story_reviews_00948,"Spinal Manipulation, Home Exercise May Ease Neck Pain","Spinal Manipulation, Home Exercise May Ease Neck Pain",1,Real,4,HealthStory,0.44272688
story_reviews_01556,Special diet doesn't help kids with autism in small study,Special diet doesn't help kids with autism in small study,1,Real,5,HealthStory,0.44226658
story_reviews_01055,Stem Cell Treatment May Relieve Angina,Stem Cell Treatment May Relieve Angina,1,Real,4,HealthStory,0.44195524
story_reviews_00895,Experimental cholesterol drug results called 'game changing',Experimental cholesterol drug results called 'game changing',1,Real,4,HealthStory,0.44138414
story_reviews_00699,Trial finds GSK Ebola shot is safe and provokes immune response,Trial finds GSK Ebola shot is safe and provokes immune response,1,Real,4,HealthStory,0.4411087
story_reviews_01261,New test under development could find single cancer cell in blood,New test under development could find single cancer cell in blood,0,Fake,2,HealthStory,0.441078
story_reviews_00198,A new study suggests it’s possible to get people off opioids and improve their pain,A new study suggests it’s possible to get people off opioids and improve their pain,1,Real,5,HealthStory,0.4409396
story_reviews_01231,Deep Brain Stimulation Might Ease Tough-to-Treat Hypertension,Deep Brain Stimulation Might Ease Tough-to-Treat Hypertension,1,Real,3,HealthStory,0.44031027
story_reviews_00323,Allergy treatments enter new era as money pours into field,Allergy treatments enter new era as money pours into field,1,Real,4,HealthStory,0.44019666
story_reviews_01672,Info: Advice on how to choose a therapist,Info: Advice on how to choose a therapist,1,Real,4,HealthStory,0.43994638
story_reviews_01443,Scientists use synthetic corneas to restore vision,Scientists use synthetic corneas to restore vision,0,Fake,2,HealthStory,0.43954575
story_reviews_00588,Here's new evidence that widespread breast cancer screening isn't effective,Here's new evidence that widespread breast cancer screening isn't effective,1,Real,4,HealthStory,0.43948662
story_reviews_01006,Cracking The Conundrum Of Chronic Fatigue Syndrome,Cracking The Conundrum Of Chronic Fatigue Syndrome,0,Fake,2,HealthStory,0.4392699
story_reviews_01614,Salsalate May Help Treat Type 2 Diabetes,Salsalate May Help Treat Type 2 Diabetes,1,Real,4,HealthStory,0.43845487
story_reviews_01030,New drug shows promise in fighting breast cancer,New drug shows promise in fighting breast cancer,0,Fake,2,HealthStory,0.43842247
story_reviews_00226,Immunotherapy drug opens a new era of precision medicine for cancer,Immunotherapy drug opens a new era of precision medicine for cancer,0,Fake,2,HealthStory,0.43825406
story_reviews_01053,New laser treatment takes aim at toenail fungus,New laser treatment takes aim at toenail fungus,0,Fake,2,HealthStory,0.4380553
story_reviews_00080,Amgen's Aimovig halved migraine days in 30 percent of trial patients,Amgen's Aimovig halved migraine days in 30 percent of trial patients,0,Fake,2,HealthStory,0.43766442
story_reviews_00451,Aggressive 'mini-stroke' therapy may cut serious stroke risk by half,Aggressive 'mini-stroke' therapy may cut serious stroke risk by half,1,Real,3,HealthStory,0.43766132
story_reviews_00096,Three-in-One Pill Shows Promise in Beating High Blood Pressure,Three-in-One Pill Shows Promise in Beating High Blood Pressure,0,Fake,1,HealthStory,0.43736023
story_reviews_01077,Two new drugs extend survival for melanoma patients,Two new drugs extend survival for melanoma patients,1,Real,4,HealthStory,0.43709898
story_reviews_00632,The new Botox? FDA approves an injection to fight double chins,The new Botox? FDA approves an injection to fight double chins,1,Real,3,HealthStory,0.43677932
story_reviews_01698,Artificial retina gives woman limited vision after decades of darkness,Artificial retina gives woman limited vision after decades of darkness,0,Fake,2,HealthStory,0.43669626
story_reviews_00980,The Healthy Skeptic: Seeing through skin supplements’ claims,The Healthy Skeptic: Seeing through skin supplements’ claims,1,Real,4,HealthStory,0.43667504
story_reviews_00524,Merck's Keytruda extends survival in lung cancer study,Merck's Keytruda extends survival in lung cancer study,0,Fake,2,HealthStory,0.43659416
story_reviews_01268,Dyslexia: Scanning the brain for clues,Dyslexia: Scanning the brain for clues,1,Real,4,HealthStory,0.43609035
story_reviews_01391,Can lasers help you stop smoking? Check the data,Can lasers help you stop smoking? Check the data,1,Real,5,HealthStory,0.4354963
story_reviews_00575,"Pill may make pizza, pasta safe for gluten-free diners","Pill may make pizza, pasta safe for gluten-free diners",0,Fake,1,HealthStory,0.4347169
story_reviews_00927,Inventor says new heart catheter will save lives,Inventor says new heart catheter will save lives,0,Fake,2,HealthStory,0.43471023
story_reviews_00534,"Genetic tests for psychiatric drugs spur hope, doubts","Genetic tests for psychiatric drugs spur hope, doubts",1,Real,5,HealthStory,0.4340894
story_reviews_01211,New research raises hopes in quest to find universal flu vaccine,New research raises hopes in quest to find universal flu vaccine,1,Real,3,HealthStory,0.43392134
story_reviews_00817,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,1,Real,4,HealthStory,0.43385023
story_reviews_01329,Study: CT scans can reduce lung cancer deaths by 20%,Study: CT scans can reduce lung cancer deaths by 20%,1,Real,3,HealthStory,0.43365216
story_reviews_01416,"Nothing much works for morning sickness, study finds","Nothing much works for morning sickness, study finds",0,Fake,2,HealthStory,0.43324056
story_reviews_01054,Study Questions Chiropractic's Impact on Back Pain,Study Questions Chiropractic's Impact on Back Pain,1,Real,4,HealthStory,0.43248168
story_reviews_00737,Stomach CT scans may help find osteoporosis - study,Stomach CT scans may help find osteoporosis - study,1,Real,5,HealthStory,0.43237776
story_reviews_00125,"Luxturna gene therapy to cost $425,000 per eye","Luxturna gene therapy to cost $425,000 per eye",1,Real,3,HealthStory,0.4323311
story_reviews_00481,When medication doesn't work: Innovative program eases ADHD symptoms naturally,When medication doesn't work: Innovative program eases ADHD symptoms naturally,0,Fake,1,HealthStory,0.43210852
story_reviews_00400,FDA approves first dissolving stent for US patients,FDA approves first dissolving stent for US patients,1,Real,4,HealthStory,0.43183982
story_reviews_01338,Researchers at Philadelphia conference announce progress toward noninvasive colon cancer test,Researchers at Philadelphia conference announce progress toward noninvasive colon cancer test,0,Fake,2,HealthStory,0.4315668
story_reviews_01016,Less-invasive appendix surgery shines in new study,Less-invasive appendix surgery shines in new study,1,Real,5,HealthStory,0.4314835
story_reviews_01048,Taking meds before exposure cuts HIV risk for heterosexuals,Taking meds before exposure cuts HIV risk for heterosexuals,1,Real,3,HealthStory,0.431452
story_reviews_01331,"""Spiral"" CT scans reduce smoker deaths: U.S. study","""Spiral"" CT scans reduce smoker deaths: U.S. study",1,Real,3,HealthStory,0.43125772
story_reviews_00042,FDA approves marketing for a contraception app for the 1st time,FDA approves marketing for a contraception app for the 1st time,1,Real,3,HealthStory,0.4311771
story_reviews_00725,New drug tricks metabolism into burning fat as if you’ve just finished a meal,New drug tricks metabolism into burning fat as if you’ve just finished a meal,0,Fake,2,HealthStory,0.4310873
story_reviews_01365,Testosterone Hormone Replacement for Men? Perhaps,Testosterone Hormone Replacement for Men? Perhaps,1,Real,4,HealthStory,0.43101653
story_reviews_00741,Experimental sleep drug may cause fewer side effects: Merck study,Experimental sleep drug may cause fewer side effects: Merck study,1,Real,3,HealthStory,0.430555
story_reviews_01174,Acupuncture May Ease Hot Flashes,Acupuncture May Ease Hot Flashes,0,Fake,1,HealthStory,0.43007076
story_reviews_01131,Diet drug Qnexa: New study touts drug; don't get too excited,Diet drug Qnexa: New study touts drug; don't get too excited,1,Real,4,HealthStory,0.4292142
story_reviews_00128,Do you take calcium and vitamin D to protect your bones? A new study says it doesn't help,Do you take calcium and vitamin D to protect your bones? A new study says it doesn't help,1,Real,4,HealthStory,0.4291649
story_reviews_01275,Remedies: Honey for Coughing,Remedies: Honey for Coughing,1,Real,3,HealthStory,0.4290915
story_reviews_00077,Partial rather than full knee replacements better for many – report,Partial rather than full knee replacements better for many – report,0,Fake,2,HealthStory,0.42822987
story_reviews_01026,Gene therapy shown to destroy leukemia tumors,Gene therapy shown to destroy leukemia tumors,1,Real,4,HealthStory,0.42804638
story_reviews_01367,"Erbitux may help fight breast cancer, claims study","Erbitux may help fight breast cancer, claims study",1,Real,4,HealthStory,0.4279777
story_reviews_00003,J&J says its psoriasis drug superior to Novartis treatment in study,J&J says its psoriasis drug superior to Novartis treatment in study,0,Fake,2,HealthStory,0.42795727
story_reviews_01031,Urine test for prostate cancer may be better than blood test,Urine test for prostate cancer may be better than blood test,0,Fake,2,HealthStory,0.4277904
story_reviews_01653,Fish Oil May Fight Psychosis,Fish Oil May Fight Psychosis,1,Real,4,HealthStory,0.42720428
story_reviews_01228,Breast cancer drug may slow lung cancer’s march,Breast cancer drug may slow lung cancer’s march,0,Fake,2,HealthStory,0.42718455
story_reviews_01374,Seizure and Pain Drug May Treat Hot Flashes,Seizure and Pain Drug May Treat Hot Flashes,1,Real,4,HealthStory,0.42704517
story_reviews_00670,Nerve Treatment Via Nose Shows Promise Against Migraines,Nerve Treatment Via Nose Shows Promise Against Migraines,0,Fake,2,HealthStory,0.4267442
story_reviews_01092,Tonsil Removal Might Cure Bedwetting in Some Kids With Sleep Apnea,Tonsil Removal Might Cure Bedwetting in Some Kids With Sleep Apnea,1,Real,3,HealthStory,0.42658305
story_reviews_00472,First-of-its-kind cataract surgery using stem cells shows promise,First-of-its-kind cataract surgery using stem cells shows promise,1,Real,4,HealthStory,0.42653617
story_reviews_01199,Zinc May Prevent and Shorten Colds,Zinc May Prevent and Shorten Colds,0,Fake,2,HealthStory,0.42649925
story_reviews_00570,Brain training app could help people with schizophrenia,Brain training app could help people with schizophrenia,0,Fake,1,HealthStory,0.4256712
story_reviews_01112,"Fewer mammograms being done, studies show","Fewer mammograms being done, studies show",1,Real,4,HealthStory,0.4254339
story_reviews_01245,"Studies show that for kids' ear infections, antibiotics work better than waiting","Studies show that for kids' ear infections, antibiotics work better than waiting",0,Fake,1,HealthStory,0.42526457
story_reviews_01029,Mother's blood test reveals baby's sex,Mother's blood test reveals baby's sex,1,Real,4,HealthStory,0.42507023
story_reviews_00029,Tiny Device Is a ‘Huge Advance’ for Treatment of Severe Heart Failure,Tiny Device Is a ‘Huge Advance’ for Treatment of Severe Heart Failure,1,Real,3,HealthStory,0.42452246
story_reviews_00564,FDA approves tool for diagnosing dementia in a doctor’s office,FDA approves tool for diagnosing dementia in a doctor’s office,0,Fake,2,HealthStory,0.42450595
story_reviews_00300,Good news for people who love spicy food,Good news for people who love spicy food,1,Real,3,HealthStory,0.42420858
story_reviews_01690,Stem cell therapies for hearts inching closer to wide use,Stem cell therapies for hearts inching closer to wide use,1,Real,5,HealthStory,0.42410603
story_reviews_00744,New method for hip replacement wins favor with some surgeons,New method for hip replacement wins favor with some surgeons,1,Real,3,HealthStory,0.42387423
story_reviews_01437,Pot may provide some chronic pain relief: study,Pot may provide some chronic pain relief: study,1,Real,4,HealthStory,0.42378953
story_reviews_00776,Drug Shows Promise for Lupus Skin Conditions,Drug Shows Promise for Lupus Skin Conditions,1,Real,3,HealthStory,0.42368707
story_reviews_00766,Experimental drug may help people with bipolar disorder,Experimental drug may help people with bipolar disorder,1,Real,3,HealthStory,0.4235083
story_reviews_00541,"Text Reminders Help People Lower Cholesterol, Blood Pressure","Text Reminders Help People Lower Cholesterol, Blood Pressure",1,Real,5,HealthStory,0.42318878
story_reviews_01187,Drugs To Prevent Weak Bones Linked To Unusual Fractures,Drugs To Prevent Weak Bones Linked To Unusual Fractures,1,Real,5,HealthStory,0.42313588
story_reviews_00557,An aspirin a day – for years – may keep colon cancer away,An aspirin a day – for years – may keep colon cancer away,1,Real,5,HealthStory,0.42262357
story_reviews_01111,Fewer Colorado women getting mammograms since 2009 guideline change,Fewer Colorado women getting mammograms since 2009 guideline change,0,Fake,2,HealthStory,0.42247877
story_reviews_00771,Treating Kidneys With Radio Waves May Ease Tough-to-Control Hypertension,Treating Kidneys With Radio Waves May Ease Tough-to-Control Hypertension,1,Real,3,HealthStory,0.42243233
story_reviews_01538,Portland cancer center among those offering experimental immune therapy ipilimumab,Portland cancer center among those offering experimental immune therapy ipilimumab,1,Real,5,HealthStory,0.4212451
story_reviews_01258,Injecting Migraine Pain Away,Injecting Migraine Pain Away,1,Real,3,HealthStory,0.42122647
story_reviews_01238,Antidepressant May Help Ease Hot Flashes,Antidepressant May Help Ease Hot Flashes,1,Real,4,HealthStory,0.420789
story_reviews_00659,A Simple Flashcard Test to Detect Concussions,A Simple Flashcard Test to Detect Concussions,1,Real,3,HealthStory,0.42073518
story_reviews_00280,Scientists mix friendly bacteria into lotions to ward off bad germs,Scientists mix friendly bacteria into lotions to ward off bad germs,1,Real,3,HealthStory,0.42065296
story_reviews_01588,Knee Braces Ease Osteoarthritis Pain,Knee Braces Ease Osteoarthritis Pain,0,Fake,1,HealthStory,0.42025626
story_reviews_00454,"More than shots, there's new help for allergy sufferers","More than shots, there's new help for allergy sufferers",1,Real,4,HealthStory,0.42004514
story_reviews_00063,This Blood Test Could Help Predict If A Pregnancy Is At Risk For Premature Labor,This Blood Test Could Help Predict If A Pregnancy Is At Risk For Premature Labor,1,Real,4,HealthStory,0.41987705
story_reviews_01027,Gene Therapy Cures Adult Leukemia,Gene Therapy Cures Adult Leukemia,1,Real,4,HealthStory,0.41970718
story_reviews_00696,Five Nobel laureates backing antiaging dietary supplement,Five Nobel laureates backing antiaging dietary supplement,1,Real,3,HealthStory,0.4196899
story_reviews_00543,Powdered Ginger May Ease Seasonal Allergy Symptoms,Powdered Ginger May Ease Seasonal Allergy Symptoms,1,Real,4,HealthStory,0.41960797
story_reviews_00519,Study: New docs' suicidal thoughts eased with online therapy,Study: New docs' suicidal thoughts eased with online therapy,1,Real,3,HealthStory,0.41919294
story_reviews_01154,How to soothe baby's colic? Pour a cup of tea,How to soothe baby's colic? Pour a cup of tea,0,Fake,0,HealthStory,0.41887248
story_reviews_00291,Old drug gets new trick for prostate cancer treatment,Old drug gets new trick for prostate cancer treatment,1,Real,3,HealthStory,0.4188357
story_reviews_01217,Restrictive Diet May Reduce ADHD Symptoms,Restrictive Diet May Reduce ADHD Symptoms,1,Real,3,HealthStory,0.41878235
story_reviews_00012,Merck drug Keytruda succeeds in late-stage esophageal cancer trial,Merck drug Keytruda succeeds in late-stage esophageal cancer trial,0,Fake,1,HealthStory,0.4187399
story_reviews_00889,Electroacupuncture may be effective for depression: study,Electroacupuncture may be effective for depression: study,0,Fake,1,HealthStory,0.41848916
story_reviews_01572,Drug a New Treatment Option for Diabetic Eye Disease,Drug a New Treatment Option for Diabetic Eye Disease,0,Fake,1,HealthStory,0.4182436
story_reviews_01117,"Tai Chi, A 'Medication In Motion,' Helps People With Heart Failure","Tai Chi, A 'Medication In Motion,' Helps People With Heart Failure",0,Fake,2,HealthStory,0.4181397
story_reviews_00876,Preventive medicines can help migraine sufferers,Preventive medicines can help migraine sufferers,1,Real,4,HealthStory,0.41813347
story_reviews_01626,Brain images suggest Alzheimer's drug is working,Brain images suggest Alzheimer's drug is working,0,Fake,2,HealthStory,0.41812083
story_reviews_01254,2 Weeks of Antibiotic Therapy Relieves IBS,2 Weeks of Antibiotic Therapy Relieves IBS,0,Fake,2,HealthStory,0.41747046
story_reviews_00107,FDA approves first blood test for concussion,FDA approves first blood test for concussion,1,Real,3,HealthStory,0.41727862
story_reviews_00748,Drugs May Help Relieve Restless Legs Syndrome,Drugs May Help Relieve Restless Legs Syndrome,1,Real,3,HealthStory,0.41725472
story_reviews_00605,No heart safety issues seen with Merck Januvia diabetes drug: study,No heart safety issues seen with Merck Januvia diabetes drug: study,1,Real,3,HealthStory,0.41712794
story_reviews_00202,First gene therapy — ‘a true living drug’ — on the cusp of FDA approval,First gene therapy — ‘a true living drug’ — on the cusp of FDA approval,1,Real,4,HealthStory,0.4169607
story_reviews_00589,FDA OKs second test to see if Essure contraceptive is placed right,FDA OKs second test to see if Essure contraceptive is placed right,0,Fake,2,HealthStory,0.41672936
story_reviews_00223,How Probiotics May Help Depression,How Probiotics May Help Depression,1,Real,4,HealthStory,0.41670787
story_reviews_00418,This isn’t hype: Canadian doctors just reversed severe MS using stem cells,This isn’t hype: Canadian doctors just reversed severe MS using stem cells,1,Real,5,HealthStory,0.41661778
story_reviews_01074,Exelixis drug slows prostate cancer spread in trial,Exelixis drug slows prostate cancer spread in trial,0,Fake,2,HealthStory,0.41631153
story_reviews_00358,Eating Eggs and Peanuts Early Lowers Risk of Food Allergies,Eating Eggs and Peanuts Early Lowers Risk of Food Allergies,0,Fake,2,HealthStory,0.41616243
story_reviews_00337,"Testing cholesterol in toddlers, even younger? Study says it could help","Testing cholesterol in toddlers, even younger? Study says it could help",1,Real,4,HealthStory,0.41585642
story_reviews_01172,Acupuncture May Take Edge Off Menopause Symptoms,Acupuncture May Take Edge Off Menopause Symptoms,0,Fake,1,HealthStory,0.4156678
story_reviews_00994,"HPV test more sensitive than Pap, questions remain","HPV test more sensitive than Pap, questions remain",1,Real,4,HealthStory,0.41565117
story_reviews_00881,Are breast lumps cancerous? A new device may help,Are breast lumps cancerous? A new device may help,1,Real,3,HealthStory,0.41549638
story_reviews_00730,"Regeneron, Sanofi asthma drug seen as potential game changer","Regeneron, Sanofi asthma drug seen as potential game changer",1,Real,3,HealthStory,0.41525573
story_reviews_00333,Hospitals Fast-Track Treatments for Hip Fractures,Hospitals Fast-Track Treatments for Hip Fractures,1,Real,3,HealthStory,0.415104
story_reviews_01120,Experimental Test May Warn of Premature Births,Experimental Test May Warn of Premature Births,1,Real,4,HealthStory,0.41483203
story_reviews_01320,Bypass patients can benefit from a few drinks: study,Bypass patients can benefit from a few drinks: study,0,Fake,0,HealthStory,0.41467342
story_reviews_00473,Smart air quality device and app helps you breathe easier,Smart air quality device and app helps you breathe easier,0,Fake,2,HealthStory,0.41455445
story_reviews_01279,Acupuncture Might Treat Certain Kind of Lazy Eye,Acupuncture Might Treat Certain Kind of Lazy Eye,1,Real,3,HealthStory,0.41454756
story_reviews_01314,The Downside of a Cancer Study Extolling CT Scans,The Downside of a Cancer Study Extolling CT Scans,1,Real,5,HealthStory,0.41446397
story_reviews_00045,Ketamine Shows Promise As Treatment for Adolescents With Depression,Ketamine Shows Promise As Treatment for Adolescents With Depression,1,Real,3,HealthStory,0.41421402
story_reviews_00050,Worried About Dementia? You Might Want to Check Your Blood Pressure,Worried About Dementia? You Might Want to Check Your Blood Pressure,1,Real,3,HealthStory,0.41386718
story_reviews_00954,DHEA hormone may help women through menopause: study,DHEA hormone may help women through menopause: study,0,Fake,2,HealthStory,0.41334343
story_reviews_00079,Prostate cancer breakthrough as UK team develops more accurate test,Prostate cancer breakthrough as UK team develops more accurate test,0,Fake,1,HealthStory,0.4132561
story_reviews_01674,More Aggressive Treatment for Weekend Stroke - First Aid: Injury Prevention,More Aggressive Treatment for Weekend Stroke - First Aid: Injury Prevention,1,Real,4,HealthStory,0.41296336
story_reviews_01573,Drug Reverses Diabetes-Related Vision Loss,Drug Reverses Diabetes-Related Vision Loss,1,Real,4,HealthStory,0.41282746
story_reviews_00026,Vitamin D: Supplement Linked to Weight Loss in Overweight and Obese Children,Vitamin D: Supplement Linked to Weight Loss in Overweight and Obese Children,0,Fake,2,HealthStory,0.41280746
story_reviews_00613,Delayed Umbilical Cord Clamping May Benefit Children Years Later,Delayed Umbilical Cord Clamping May Benefit Children Years Later,1,Real,4,HealthStory,0.41234583
story_reviews_00462,Vericel stem cell heart failure therapy cuts deaths: study,Vericel stem cell heart failure therapy cuts deaths: study,1,Real,4,HealthStory,0.4122593
story_reviews_00193,Scientists Edge Closer To Elusive Lab Test For Chronic Fatigue Syndrome,Scientists Edge Closer To Elusive Lab Test For Chronic Fatigue Syndrome,1,Real,3,HealthStory,0.41224578
story_reviews_00873,Men's fertility test available for home,Men's fertility test available for home,1,Real,5,HealthStory,0.41201213
story_reviews_00312,Starting school later might really help sleep-deprived teens,Starting school later might really help sleep-deprived teens,1,Real,4,HealthStory,0.41159615
story_reviews_00381,Novartis asthma pill shows promise in small trial,Novartis asthma pill shows promise in small trial,1,Real,4,HealthStory,0.4115049
story_reviews_01476,Resveratrol May Suppress Inflammation in Humans,Resveratrol May Suppress Inflammation in Humans,0,Fake,1,HealthStory,0.4112996
