file_id,text,label,label_name,rating_float,matched_terms
story_reviews_00508,"Days after bringing home her newborn twin daughters, Alysia Vaccaro could sense Evangelina wasn't as healthy as her sister.

""I had a baby to compare her to and I just knew, something was wrong with her,"" Vaccaro told CBS News.

Her mother's intuition was right. Testing revealed Evangelina was born with Severe Combined Immunodeficiency, also called SCID or ""bubble baby"" disease.

It's a genetic disorder that leaves the body with a weakened immune system, making infants extremely vulnerable to illness. It affects cells that play important roles in helping the immune system battle bacteria, viruses and fungi that can cause infections. Even the common cold can be deadly.

Symptoms of the disease are frequently first noticed very early in life, as was the case with Evangelina. Babies with SCID often come down with recurrent, severe respiratory infections that can be life threatening, according to the American Academy of Allergy, Asthma and Immunology.

""We wore masks, we had hand sanitizer, we had raw hands from cleaning so much,"" Vaccaro recalled.

The Vaccaros turned to Dr. Donald Kohn at the Broad Stem Cell Research Center at UCLA, where Kohn focuses on the development of new methods to treat genetic diseases of blood cells. They enrolled baby Evangelina in a clinical trial there.

Dr. Kohn said of an experimental treatment for SCID, ""It's gone from a 'one day, maybe' to a real clinical reality.""

That means an actual cure for the disease, said Kohn, who is also director of the Human Gene Medicine Program at UCLA. His treatment involves taking bone marrow from the patient to gather stem cells. A cloned gene is then added to correct what was missing at birth.

""Those stem cells are given back to the patient where they can go back to the bone marrow and make the blood cells for the rest of the patient's life,"" Kohn said.

Evangelina is now 3 and healthy. CBS News

So far, the treatment has restored immune systems in all 23 patients in the most recent clinical trials, including Evangelina.

""It is a cure. I know it's a cure. We're living the cure,"" said Vaccaro.

Now 3 years old, doctors say Evangelina is in perfect health.

Dr. Kohn is currently working with the FDA to make his treatment available nationwide. He's also testing the same method as a cure for sickle cell disease. Clinical trials for that treatment are now underway.",0,Fake,1,clinical trial | patient
story_reviews_01449,"Stuart Bradford

For at least 2,000 years Chinese healers have used acupuncture to treat pain and other ailments. Now Western doctors want proof that it works.

There is little dispute that people feel better after receiving the treatment, in which thin needles are inserted deeply into the skin at specific points on the body. But are they benefiting from acupuncture itself, or just getting a placebo effect?

The debate was fueled last week by a study in the journal Arthritis Care and Research. Researchers from MD Anderson Cancer Center in Houston found that among 455 patients with painful knee arthritis, acupuncture delivered no more relief than a sham treatment.

Actually, patients got significant pain relief from both treatments — an average reduction of one point on a scale of 1 to 7. And critics contend that the study was poorly designed.

For one thing, they note, patients in both groups received treatment with needles and electrical stimulation; the main difference was that in the sham group, the needles were not inserted as deeply and the stimulation was far shorter in duration.

In the real world, however, a trained acupuncturist would customize the treatment to a patient’s specific symptoms. But in this study, the patients in the “real” acupuncture group all received needles inserted in the same way.

Rather than proving that acupuncture does not work, in other words, the study may suggest that it works even when administered poorly. But the real lesson, acupuncture supporters say, is how difficult it can be to apply Western research standards to an ancient healing art.

“People argue that there really are no inactive acupuncture points — pretty much wherever you put a needle in the body is an active point,” said Dr. Alex Moroz, a trained acupuncturist who directs the musculoskeletal rehabilitation program at New York University. “There is a body of literature that argues that the whole approach to studying acupuncture doesn’t lend itself to the Western reductionist scientific method.”

But the study’s lead author, Dr. Maria E. Suarez-Almazor, notes that the sham treatment was developed with the help of trained acupuncturists. In a drug study, an equal response in the treatment and placebo groups would prove the drug does not work, she says.

“We really worked with acupuncturists who are trained in the Chinese traditional style and asked them to come up with a sham that could be credible,” Dr. Suarez-Almazor said. “We didn’t plan a study trying to show that acupuncture didn’t work. The results came out with no difference between the groups.”

The MD Anderson research and other recent acupuncture studies have fueled speculation that the prick of a needle, whether from real acupuncture or a sham version, can influence the way the body processes and transmits pain signals. A 2007 study of 1,200 back-pain patients, financed by insurance companies in Germany, showed that about half the patients in both real and sham acupuncture groups had less pain after treatment, compared with only 27 percent of those receiving physical therapy or other traditional back care.

When the German researchers tracked how much pain medicine the patients used, they detected a noticeable difference between real acupuncture and the sham treatment. Only 15 percent of patients in the acupuncture group required extra pain drugs, compared with 34 percent in the sham group. The group receiving conventional back therapy fared even worse than those receiving fake acupuncture: 59 percent of those patients needed extra pain pills.

The researchers, who published their findings in Archives of Internal Medicine, speculated that inserting needles in or around an area of pain may have caused a “super placebo” effect, touching off a series of reactions that changed the way the body experienced pain.

Still another study, this one financed by the National Institutes of Health and published in 2004, found that acupuncture significantly reduced pain and improved function in knee arthritis patients compared with a sham treatment or routine knee care.

But that result has been called into question because the patients in the sham group probably figured out they were not getting the real thing. They received only two needle insertions in the abdomen, while a needle was simply pressed along nine areas of the leg and taped to the skin to mimic acupuncture. A mock electrical stimulation machine whirred and blinked nearby, but didn’t deliver any current to the body.

This year, researchers at Henry Ford Hospital in Detroit solved the problem of creating a sham acupuncture treatment: they didn’t have one. Instead, they compared acupuncture to a proven remedy — the drug Effexor, an antidepressant that has been shown to significantly reduce hot flashes in breast cancer patients.

The results were striking. Acupuncture relieved hot flashes just as well as Effexor, with fewer side effects. The acupuncture recipients reported more energy and even an increased sex drive, compared with women using Effexor.

“There are some things you can’t study the same way we do with drugs,” said Dr. Eleanor M. Walker, director of breast radiation oncology at the Henry Ford Health System. “The thing that can’t be argued in my study is the duration of the effect. It lasts, and the placebo effect doesn’t last once you stop a treatment.”

But acupuncture believers say it doesn’t really matter whether Western scientific studies find that the treatment has a strong placebo effect. After all, the goal of what they call integrative medicine, which combines conventional and alternative treatments like acupuncture, is to harness the body’s power to heal itself. It doesn’t matter whether that power is stimulated by a placebo effect or by skillful placement of needles.

“In general in integrative medicine, when patients are involved in their healing process, they have a tendency to do better,” said Angela Johnson, a practitioner of Chinese medicine at Rush Children’s Hospital in Chicago who is conducting a pilot study of acupuncture to relieve pain in children. “I believe that’s part of the reason why they get better.”

A version of this article appeared in print on August 24, 2010, on page D5 of the New York edition of The Times.",1,Real,3,hospital | patient
story_reviews_00582,"A study published last year estimated that 56 million American adults, or almost half those age 40 to 75, would be advised to take statins under the new guidelines, compared with 43.2 million, or 37.5 percent, under the old ones. In actuality, about one in four adults of that age now take statins, according to the Centers for Disease Control and Prevention.

The guidelines, issued by two leading cardiology societies in November 2013, move away from trying to lower cholesterol to particular target levels. Instead, patients are urged to consider statins if they have an overall risk of 7.5 percent of developing a heart attack or stroke in the next 10 years. The risk can be calculated using an online tool that considers such factors as gender, age, race, total cholesterol, systolic blood pressure and smoking status.

The guidelines were contested almost as soon as they were announced. Critics said that the online calculator greatly overstated a patient’s risk of developing a heart problem and that new guidelines would lead millions of additional people to take statins, exposing them to potential side effects such as muscle pain or damage with little to gain.

That debate continues with the release of the new studies.

“These two articles indicate that the new guidelines allow you to treat more people and provide better results at a reasonable cost,” said Dr. Harlan Krumholz, a cardiologist at Yale, who was not involved in the studies.

But some say the studies have too many shortcomings to be persuasive.

“I don’t think they are terribly informative and I don’t think they change our thinking,” said Dr. Steven E. Nissen, the chairman of cardiovascular medicine at the Cleveland Clinic.",1,Real,5,blood pressure | heart attack | patient | smoking | statins | stroke | age
story_reviews_00094,"En Español

By Dennis Thompson

HealthDay Reporter

TUESDAY, March 20, 2018 (HealthDay News) -- Tiny pellets could treat arthritic knee pain, delaying the need for knee replacement surgery, a small study has found.

Microparticles inserted into small blood vessels around the knee helped reduce the pain and improve function in eight arthritis sufferers, according to clinical trial results. The results were presented Monday at the Society of Interventional Radiology's annual meeting, in Los Angeles.

""Patients overall were able to improve their physical function in the knee after the procedure, and there were no adverse events related to this treatment,"" said lead researcher Dr. Sandeep Bagla.

Bagla is director of interventional radiology at the Vascular Institute of Virginia in Woodbridge. Boston Scientific, maker of the microparticles, funded the study.

Much of the pain that comes from knee arthritis actually stems from inflammation in the lining of the knee joint, also called the synovium, Bagla said. In fact, small blood vessels created by degenerative arthritis feed this inflammation by increasing blood flow to the lining.

To treat this, Bagla and his colleagues decided to try blocking those tiny blood vessels using microparticles -- spheres about a tenth of a millimeter in size made from a synthetic gel-like material.

The microparticles are inserted using a catheter run through a pinhole-sized incision, in a procedure that lasts between 45 and 90 minutes, Bagla said.

""It's an outpatient procedure, and no physical therapy is required before or after this procedure,"" he said.

The small pilot study -- the first U.S. clinical trial of this procedure -- involved 20 patients with moderate to severe arthritis pain. Only 13 had undergone the procedure by the time of Monday's annual meeting, and only eight had made it to the one-month follow-up, Bagla said.

Those eight patients averaged a 58-point decrease in pain, as measured on a 100-point visual scale used to estimate pain, Bagla said. They started with an average baseline of 72, which means their pain was brought down to manageable levels, he said.

Physical function of their knee also improved, based on an index used to judge the effects of osteoarthritis, Bagla added.

Overall, the two scales represented an 80 percent improvement in function, the researchers concluded.

Bagla said no side effects are expected because the procedure only blocks additional blood flow to the knee, rather than cutting it off altogether.

""You don't normally have this degree of increased blood supply to this lining. We're not blocking normal blood vessels to the knee or leg or bone or cartilage,"" he said.

Final results from this clinical trial are expected to be released this summer. Researchers are already kicking off a second, larger trial to better understand how the procedure works and which patients it might benefit, Bagla said.

They think it will be most appropriate for people between ages 40 and 70 who aren't ready to go through knee replacement, or people who are on chronic pain medication for their knee arthritis, Bagla said.

""Perhaps we can demonstrate and prove patients do not need to be on these medications and can alternatively go through a minimally invasive procedure like this to reduce their knee pain,"" Bagla said.

Dr. Suresh Vedantham, president of the Society of Interventional Radiology, called the new procedure ""very promising,"" given that it focuses on the inflamed knee lining that causes the pain.

""This therapy is very well-targeted to that particular mechanism, and certainly it should be investigated further,"" said Vedantham, who wasn't involved with the study. He's a professor of radiology and surgery at the Mallinckrodt Institute of Radiology at Washington University in St. Louis.

Research presented at medical meetings is typically considered preliminary until it is published in a peer-reviewed journal.

More information

The Arthritis Foundation has more about knee pain.",1,Real,3,clinical trial
story_reviews_00861,"John Foxx / Getty Images

An aspirin a day could keep skin cancer away, according to a new report in the journal Cancer.

Researchers in Denmark and the U.S. found that people taking common painkillers like aspirin and ibuprofen were less likely to develop skin cancer — including squamous cell carcinoma and malignant melanoma — especially when they took the drugs for at least seven years or used them at least twice a week. It’s not the first study to show a potential anticancer effect of aspirin and other similar painkillers — a class of medications known and nonsteroidal anti-inflammatory drugs, or NSAIDs. Previous studies have found that aspirin users enjoyed a lower risk of colon cancer; a trial published earlier this year concluded that people who take a daily aspirin have as much as a 46% lower risk of colon, lung and prostate cancers, compared with non-users.

In the current trial, researchers looked at all cancer cases in the Danish Cancer Registry from 1991 to 2009 and compared this data against that of a prescription-drug database that recorded patients’ histories of using aspirin, NSAIDs or COX-2 inhibitors, drugs that all work in similar ways to reduce inflammation and dull pain.

(MORE: Will an Aspirin Prolong Your Life? It Depends)

Overall, 18,532 cases of skin cancer were included in the study. Each case was compared to 10 matched controls who did not develop the disease. Over the study period, people who filled more than two prescriptions for aspirin, NSAIDS or COX-2 inhibitors had a 13% lower risk of melanoma and a 15% lower risk of squamous cell carcinoma than those who filled fewer prescriptions, the researchers found.

The longer people took the drugs, and the higher the dose, the greater the anticancer benefit. Longer, higher-intensity use, for example, led to a 46% lower risk of melanoma, a 35% lower risk of squamous cell carcinoma and a 17% lower risk of basal cell carcinoma, the most common form of skin cancer in the U.S. The relationship held even after the researchers adjusted for potential confounders that could affect the risk of skin cancer, such as use of other medications. However, the researchers didn’t have information on other key skin cancer risk factors like exposure to UV radiation.

The drugs are thought to counter cancer growth by suppressing inflammatory pathways and stimulating tumors’ ability to expand and develop blood supplies.

“Given the high skin cancer incidence and the widespread and frequent use of NSAIDs, a preventive effect of these agents may have important public health implications,” the authors, led by Sigrun Alba Johannesdottir from Aarhus University Hospital in Denmark, wrote.

(MORE: Aspirin, a Wonder Drug? Studies Show It May Prevent Cancer)

In the U.S., skin cancer is the most common form of cancer diagnosed, affecting more than 2 million people each year. But taking aspirin and aspirin-like drugs isn’t without consequences: they may have harmful side effects on the stomach and digestive tract, causing bleeding and dangerous ulcers. (One COX-2 inhibitor, Vioxx, was voluntarily pulled from the market by its maker in 2004 after it was linked to an increased risk of heart disease.)

But given the growing body of data linking aspirin use to lower cancer risk, the researchers say it may be worth factoring in the drugs’ anticancer effects when patients and doctors discuss options for pain relievers. “We hope that the potential cancer-protective effect of NSAIDs will inspire more research on skin cancer prevention,” Johannesdottir said in a statement. “Also, this potential cancer-protective effect should be taken into account when discussing benefits and harms of NSAID use.”

Alice Park is a writer at TIME. Find her on Twitter at @aliceparkny. You can also continue the discussion on TIME’s Facebook page and on Twitter at @TIME.",1,Real,3,heart disease | incidence | hospital
story_reviews_01117,"Tai Chi, A 'Medication In Motion,' Helps People With Heart Failure

Enlarge this image toggle caption Robert F. Bukaty/AP Robert F. Bukaty/AP

Visit an urban park in China any given morning or late afternoon, and you're likely to find elderly people engaged in a slow, elegant dance, their arms and legs lifting and circling in unison. Tinny traditional music might be playing from a battery-run cassette player. The seniors are focused and at ease in their daily ritual, and it's soothing to watch them.

The movement is tai chi, an ancient martial art turned exercise, and a study out this week in Archives of Internal Medicine says it may help people suffering from heart failure feel better about life. In a quality of life questionnaire the researchers gave out, those who practiced tai chi scored significantly higher than those who hadn't been doing the movement. The tai chi group also reported an improvement in mood.

Heart failure is a tough disease to live with; the shortness of breath and low energy that can come because the heart can't pump enough blood make physical activity unappealing. ""Historically, patients with chronic systolic heart failure were considered too frail to exercise and, through the late 1980s, avoidance of physical activity was a standard recommendation,"" the study's authors write.

The Chinese developed tai chi thousands of years ago, but it has recently piqued the interest of Western medicine as an alternative mind-body therapy to treat disease. According to a Harvard Medical School newsletter, tai chi is increasingly seen as a form of 'medication in motion.'

It's been shown to be useful in treating a wide range of diseases from breast cancer to Parkinson's. The National Institutes of Health has also jumped on board and is funding a variety of studies on tai chi for chronic disease.

The Archives of Internal Medicine study is the first large clinical trial to look at whether a tai chi program can do anything for people with heart failure. The researchers recruited 100 people with the chronic condition from heart clinics in Boston. About half were randomly assigned to receive a 12-week tai chi exercise program. The other half got a heart health education program.

The tai chi program started off with some traditional warm-up exercises of arm swinging, gentle stretches, breathing, and visualization techniques. Then patients learned five simple movements designed to release tension in the body, increase awareness of breathing, and relax the body and mind. Patients got an instructional video tape, and were encouraged to practice at home at least 3 times a week.

The study authors say there's a usually a strong relationship between depression and heart failure, so the fact that tai chi helped cheer people up was an especially good sign.",0,Fake,2,shortness of breath | clinical trial | heart failure
story_reviews_00427,"For 6.7 million American women of child-bearing age, getting pregnant is not an easy task. Specialists now have a way to test the parents-to-be that may not only increase their chances of getting pregnant but also reduce the risk of them passing on certain genetic diseases.

“When we do pre-implantation genetic screening, we can ensure that the embryos are chromosomally normal before transferring them back to the intended mother’s uterus, and that increases the likelihood of implantation,” Dr. Jared Robbins, an associated professor in obstetrics and gynecology-reproductive endo & infertility at Northwestern University Feinberg School of Medicine, told Fox News.

According to the Centers for Disease Control and Prevention (CDC), birth defects caused by genetic disorders affect one in every 33 births in the United States.

The test results may limit the chances of an embryo carrying a chromosomal disorder from being implanted.

“We can’t fix the embryos yet, but we can determine which embryos are affected by the disease and which aren’t and only transfer back those that are not affected,” Robbins, who is also a fertility doctor at Northwestern Memorial Hospital, said.

A diagnosis before pregnancy may sound like a designer baby, but doctors say that’s not the case.

“We have the technology and ability to eradicate diseases that have ravaged families for decades,” Dr. Kaylen Silverberg, of Texas Fertility Center, told Fox News. “They’ve lost family members generation after generation after generation, or they’ve had family members who’ve suffered from chronic disease that’s totally preventable.”

These procedures not only help limit the passing on of diseases— they may also help couples get pregnant faster.

“We’re getting significantly higher pregnancy rates, significantly lower miscarriage rates,” Silverberg said.

These results have helped eliminate pre-term birth and hospitalizations for pre-term labor, and patients and families have better outcomes, he added.

Pre-implantation genetic screening doesn’t necessarily get patients pregnant unless they have good embryos, Robbins noted.

“All it does is allow us to choose the best embryos to transfer so that we can get the patients pregnant faster,” he said.

Experts say the couples are not the only people who benefit from these tests. The results may help family members who are trying to get pregnant make decisions as well.",0,Fake,2,diagnosis | hospital | age
story_reviews_01498,"By Steven Reinberg

HealthDay Reporter

WEDNESDAY, July 14, 2010 (HealthDay News) -- A weight-loss pill called lorcaserin not only helps people drop pounds but does so with few side effects, new industry-funded research reports.

A potential player in fighting the obesity epidemic, lorcaserin is a new type of weight-loss drug that works by acting on serotonin, a chemical associated with feelings of well-being and feeling full, and does not appear to increase blood pressure or cause any other heart problems, according to the researchers, whose work was sponsored by the drug manufacturer.

""In this long-term study of lorcaserin for treating patients for obesity, there was good weight loss, outstanding safety profile and the drug was extremely well-tolerated,"" said lead researcher Dr. Steven Smith from the Translational Research Institute for Metabolism and Diabetes in Winter Park, Fla.

""As patients are looking for additional options and physicians are looking for new tools, [lorcaserin] provides us with a look into the future for what's going to be available for helping patients lose weight,"" he added.

The report is published in the July 15 issue of the New England Journal of Medicine, and was sponsored by Arena Pharmaceuticals, of San Diego, Calif., which used its own doctors as part of the study group.

The drug is one of three new anti-obesity drugs being considered for approval by the U.S. Food and Drug Administration. On Thursday, an FDA advisory panel is expected to review Qnexa, made by Vivus, from a combination of phentermine and topiramate. It helped patients in clinical trials lose as much as 13 percent to 15 percent of body weight.

FDA briefing documents posted online Tuesday acknowledged Qnexa's effectiveness in helping patients lose weight, but said the review panel should take into account a number of potential nervous system and psychiatric side effects, the Associated Press reported.

The third new drug is Orexigen Therapeutic's Contrave, which is a combination of the antidepressant Wellbutrin and the addiction drug naltrexone.

For the lorcaserin study, Smith's team randomly assigned 3,182 obese or overweight people to lorcaserin or placebo. Patients took lorcaserin twice a day for a year and also took part in diet and exercise counseling.

After one year, 47.5 percent of those taking lorcaserin had lost 5 percent or more of their body weight. ""That's about 20 pounds,"" Smith said.

Among those taking the placebo, only 20.3 percent had achieved that amount of weight loss, the researchers found.

After the first year, people taking lorcaserin were randomized to lorcaserin or placebo for an additional year. Among people who stayed on lorcaserin, 67.9 percent were able to maintain the weight loss they had seen in the first year. Among those who were switched to a placebo, 50.3 percent were able to maintain their weight loss, Smith's group reported.

Smith's team noted that for those taking lorcaserin, there was no increase in heart valve problems as had been seen with the discredited diet drug Fen-Phen. However, common side effects included headache, dizziness and nausea.

Dr. Arne Astrup, from the department of human nutrition at the University of Copenhagen in Denmark and author of an accompanying journal editorial, said that ""the trial on lorcaserin provides evidence of a safe weight-loss medication, that seems to provide benefits in terms of reducing risk of type 2 diabetes and cardiovascular disease.""

Also, it does not have the same problems as the previous weight-loss drugs, Fen-Phen (Phentermine), Acomplia (rimonabant) or Meridia (sibutramine), which had been associated with heart problems, he said.

""If weight-loss drugs are tailor-made to hit only the right receptor, based on physiological knowledge, it seems to be possible to develop weight-loss medications that do not possess any serious adverse effects,"" Astrup added.

However, one expert was not sold on this new drug.

""What's most impressive about this two-year clinical trial is how unimpressive it is,"" said Dr. David L. Katz, director of the Prevention Research Center at Yale University School of Medicine.

Nearly half of the people dropped out in the first year, he pointed out, and by year two, more than half the remainder had also dropped out.

""Among those who remained, lorcaserin produced relatively modest weight loss when combined with diet and exercise counseling, and that weight loss was maintained in over half of the participants only so long as they kept taking the drug. And the paper made no mention of the costs attached to long-term pharmacotherapy,"" Katz added.

""This close look at lorcaserin reaffirms that better daily use of feet and forks holds far greater promise for meaningful, sustainable and affordable weight control than pharmacotherapy,"" Katz said.

According to the Associated Press, lorcaserin will be reviewed by an FDA panel in September, and Contrave will be reviewed in December.

More information

For more on losing weight, visit the U.S. National Library of Medicine.",1,Real,4,cardiovascular disease | type 2 diabetes | blood pressure | clinical trial | weight loss | dizziness | diabetes | obesity
story_reviews_01027,"Aug. 10, 2011 -- Two of three patients dying of chronic lymphocytic leukemia (CLL) appear cured and a third is in partial remission after infusions of genetically engineered T cells.

The treatment success came in a pilot study that was only meant to find out whether the treatment was safe, and to determine the right dose to use in later studies. But the therapy worked vastly better than University of Pennsylvania researchers David L. Porter, MD, Carl H. June, MD, and colleagues had dared to hope.

""Our results were absolutely dramatic. It is tremendously exciting,"" Porter tells WebMD. ""These kinds of outcomes don't come around very often. We are really hopeful that we can now translate this into treatment for much larger numbers of patients and apply this technique to other diseases and to many more patients.""

Excitement is spreading as oncologists learn about the findings. ""I think it is a big deal,"" says Jacque Galipeau, MD, professor of hematology and medical oncology at Emory University Winship Cancer Center. Galipeau was not involved in the Porter study.

""Here's this guy, the handwriting is on the wall, any hematologist will tell you he is a goner -- this guy was essentially cured,"" Galipeau tells WebMD. ""These genetically engineered cells did what everyone in the field has tried to do for 20 years. The man probably had kilograms of disease in his body, and the cells mopped it up completely.""

The treatment uses a form of white blood cells called T cells harvested from each patient. A manmade virus-like vector is used to transfer special molecules to the T cells. One of the molecules, CD19, makes the T cells attack B lymphocytes -- the cells that become cancerous in CLL.

All this has been done before. These genetically engineered cells are called chimeric antigen receptor (CAR) T cells. They kill cancer in the test tube. But in humans, they die away before they do much damage to tumors.

What's new about the current treatment is the addition of a special signaling molecule called 4-1BB. This signal does several things: it gives CAR T cells more potent anti-tumor activity, and it somehow allows the cells to persist and multiply in patients' bodies. Moreover, the signal does not call down the deadly all-out immune attack -- the feared ""cytokine storm"" -- that can do more harm than good.

This may be why relatively small infusions of the CAR T cells had such a profound effect. Each of the cells killed thousands of cancer cells and destroyed more than 2 pounds of tumor in each patient.

""Within three weeks, the tumors had been blown away, in a way that was much more violent than we ever expected,""June says in a news release. 'It worked much better than we thought it would.""",1,Real,4,patient
story_reviews_00852,"A new study is raising questions about the age-old belief that a calorie is a calorie.

The research finds that dieters who were trying to maintain their weight loss burned significantly more calories eating a low-carb diet than they did eating a low-fat diet.

But some experts say these findings are very preliminary.

The study, funded by the National Institutes of Health, was designed to see if changing the type of diet people consumed helped with weight maintenance because dieters often regain lost weight.

So scientists had 21 obese participants, ages 18 to 40, lose 10% to 15% of their initial body weight (about 30 pounds). After their weight had stabilized, each participant followed one of three different diets for four weeks. Participants were fed food that was prepared for them by diet experts. The dieters were admitted to the hospital four times for medical and metabolic testing.

Here’s a look at the three types of diets used in the new study: A low-fat diet, which is about 20% of calories from fat, 60% from carbohydrates, 20% from protein. It emphasizes whole-grain products and fruits and vegetables and cuts way back on oils, nuts, fatty meats and other high-fat foods. A low-carb diet, similar to the Atkins diet, with only 10% of calories from carbohydrates, 30% from protein, 60% from fat. This diet emphasizes beef, fish, chicken, eggs, cheese, some vegetables and fruits while slashing the consumption of breads, pasta, potatoes, rice, cakes, cookies and starchy vegetables. A low-glycemic index diet, similar to a Mediterranean diet, is made up of vegetables, fruit, beans, healthy fats (olive oil, nuts) and mostly healthy grains (old-fashioned oats, brown rice). It gets about 40% of daily calories from carbohydrates, 40% from fat and 20% from protein. Source: Journal of the American Medical Association

The diets had the same number of calories, but the fat, protein and carbohydrate content varied. Those diets:

•A low-fat diet which was about 20% of calories from fat and emphasized whole-grain products and fruits and vegetables.

•A low-carb diet, similar to the Atkins diet, with only 10% of calories from carbohydrates. It emphasized fish, chicken, beef, eggs, cheese, some vegetables and fruits while eliminating foods such as breads, pasta, potatoes and starchy vegetables.

•A low-glycemic index diet, similar to a Mediterranean diet, made up of vegetables, fruit, beans, healthy fats (olive oil, nuts) and mostly healthy grains (old-fashioned oats, brown rice). These foods digest more slowly, helping to keep blood sugar and hormones stable after the meal.

Findings, published in this week's Journal of the American Medical Association: Participants burned about 300 calories more a day on a low-carb diet than they did on a low-fat diet. ""That's the amount you'd burn off in an hour of moderate intensity physical activity without lifting a finger,"" says senior author David Ludwig, director of the New Balance Foundation Obesity Prevention Center at Boston Children's Hospital.

""Participants burned 150 calories more on the low-glycemic index diet than the low-fat diet. That's about an hour of light physical activity,"" he says.

The reason for the low-carb advantage is unclear, he says.

""We think the low-carb and low-glycemic index diets, by not causing the surge and crash in blood sugar, don't trigger the starvation response. When the body thinks it's starving, it turns down metabolism to conserve energy,"" he says.

The authors note a downside to the low-carb diet: It appears to raise some risk factors for heart disease.

Ludwig says that restricting carbohydrates over the long term may be hard for many people. If you're trying to lose weight, ""you can get a jump start with a low-carb diet, but over the long term, a low-glycemic index diet may be better than severely restricting carbohydrates.""

""The low-glycemic index diet seems to be the happy medium,"" says Cara Ebbeling, associate director of the Obesity Prevention Center. ""It didn't slow metabolism as much as the low-fat diet, and it didn't seem to have some of the negative effects on cardiovascular disease risk.""

On a low-glycemic index diet, you would avoid highly processed carbs such as white bread, white rice, many snack foods, prepared breakfast cereals, sugary desserts and sugary beverages, she says.

Experts had different responses to the findings.

George Bray, an obesity researcher at Pennington Biomedical Research Center in Baton Rouge who has also studied this topic and who wrote the accompanying editorial in JAMA, says that other studies ""show that you can do well on any diet as long as you stick to it. Adherence is the major key for weight loss and maintenance. There is no magic in any diet.""

Eric Westman, a Duke University researcher who has conducted several studies on the low-carb diet and is co-author of The New Atkins for a New You, says this study documents that the ""lower the carbohydrates, the better the metabolic effects. People burn more calories if they eat fewer carbohydrates.""

Marion Nestle, a nutrition professor at New York University, says longer studies conducted among people in their own environments, not with such controlled meals, have shown ""little difference in weight loss and maintenance between one kind of diet and another."" More research is needed to show that interesting results like these are applicable in real life, she says.

""In the meantime, if you want to lose weight, eat less.""",1,Real,5,cardiovascular disease | heart disease | weight loss | hospital | obesity | age
story_reviews_01630,"Acupuncture designed to treat depression appears to improve symptoms in pregnant women, suggesting it as an alternative to antidepressant medication during pregnancy, a study found.

The study, published Monday in the journal Obstetrics & Gynecology, is the largest to date examining the effectiveness of acupuncture to treat depression in pregnant women. It was funded by a grant from the government's Agency for Healthcare Research and Quality. ""Acupuncture that we have tested works for pregnant, depressed women,"" said Rachel Manber, a study author and professor at Stanford University. However, ""no single study is enough to make policy recommendations,"" she said.

Depression in pregnancy is a risk factor for postpartum depression. Postpartum depression is associated in some studies with poorer cognitive and emotional development in children. Some have linked depression in pregnancy and low birth weight.

As many as 14% of pregnant women are thought to develop a significant depression at some point during their pregnancy, according to the study authors, comparable to numbers who suffer from postpartum depression. Antidepressants are generally considered safe for use in pregnancy, but research has been limited and concerns continue to grow, according to the National Institute of Mental Health. One study showed that the risk of persistent pulmonary hypertension, a potentially serious lung condition, is significantly greater in newborns whose mother took antidepressants later in pregnancy. The Food and Drug Administration recommends that patients and physicians ""carefully consider and discuss together"" the benefits and risks taking antidepressants during pregnancy.""Antidepressants are not an attractive option for many women,"" said Dr. Manber. ""Many women are concerned about using antidepressant medication during pregnancy.""

Acupuncture, based on ancient Chinese medicine, attempts to treat conditions by stimulating points on the body, most often with needles stuck in the skin and moved by hand or electrical stimulation, according to the National Center for Complementary and Alternative Medicine.

In the study, 150 clinically depressed pregnant women who weren't previously taking antidepressants were randomly assigned to get either acupuncture for depression, acupuncture not specifically designed for depression, or massage for eight weeks. Those who got acupuncture targeting depression had a significantly greater decrease in depressive symptoms, compared with the other women. Some 63% of women in the acupuncture-for-depression group responded to treatment, compared with 44% in the other groups.

There wasn't a difference between the groups in full recovery from the depression. Though this study didn't compare acupuncture for depression with another active treatment, the response rates are comparable to those rates from other depression treatments in studies of non-pregnant individuals, Dr. Manber said. And future work needs to examine how acupuncture for depression compares with standard treatment like antidepressants or psychotherapy, as well as who responds to treatment and what the optimal dose of the acupuncture treatment should be.

Write to Shirley S. Wang at shirley.wang@wsj.com",1,Real,3,hypertension | risk factor
