file_id,title,text,label,label_name,rating_float,dataset,topic_score
story_reviews_00525,Portable gluten test promises to ease dining woes,Portable gluten test promises to ease dining woes,1,Real,3,HealthStory,0.89601934
story_reviews_00163,FDA approves 1st blood sugar monitor without finger pricks,FDA approves 1st blood sugar monitor without finger pricks,1,Real,3,HealthStory,0.896008
story_reviews_01585,Constant migraines may be from unlikely culprit: a deviated septum,Constant migraines may be from unlikely culprit: a deviated septum,0,Fake,0,HealthStory,0.8959486
story_reviews_00723,Best time of the month for women to quit smoking,Best time of the month for women to quit smoking,0,Fake,2,HealthStory,0.89591366
story_reviews_01136,Premature births may be reduced with hormone gel,Premature births may be reduced with hormone gel,1,Real,3,HealthStory,0.8958743
story_reviews_00714,Blueberries May Lower Blood Pressure,Blueberries May Lower Blood Pressure,0,Fake,2,HealthStory,0.89585406
story_reviews_01588,Knee Braces Ease Osteoarthritis Pain,Knee Braces Ease Osteoarthritis Pain,0,Fake,1,HealthStory,0.89579695
story_reviews_00217,The O-Shot: Incontinence fix or empty promise?,The O-Shot: Incontinence fix or empty promise?,1,Real,5,HealthStory,0.8957012
story_reviews_00150,First test of anti-epilepsy surgeries in children shows dramatic benefit,First test of anti-epilepsy surgeries in children shows dramatic benefit,1,Real,4,HealthStory,0.8956808
story_reviews_00403,"Stem cell study for ALS patients shows promise, yet causes pain","Stem cell study for ALS patients shows promise, yet causes pain",1,Real,4,HealthStory,0.8956611
story_reviews_00905,Robotic surgeries costlier but safer: study,Robotic surgeries costlier but safer: study,1,Real,4,HealthStory,0.89549714
story_reviews_01649,CT Scans Deemed Best for Checking Heart Arteries,CT Scans Deemed Best for Checking Heart Arteries,0,Fake,2,HealthStory,0.8954678
story_reviews_01430,Surgery prevents breast cancers in high-risk women,Surgery prevents breast cancers in high-risk women,0,Fake,1,HealthStory,0.8953909
story_reviews_00064,Automatic texting helps ease stress of chemotherapy in breast cancer patients,Automatic texting helps ease stress of chemotherapy in breast cancer patients,0,Fake,2,HealthStory,0.89527065
story_reviews_00710,Beetroot juice and blood pressure: Study and benefits,Beetroot juice and blood pressure: Study and benefits,1,Real,3,HealthStory,0.89516497
story_reviews_01638,Hormone-infused nasal spray found to help people with autism,Hormone-infused nasal spray found to help people with autism,1,Real,3,HealthStory,0.8951498
story_reviews_01622,Electromagnetic Pulses May Stem Arthritic Knee Pain,Electromagnetic Pulses May Stem Arthritic Knee Pain,0,Fake,0,HealthStory,0.8950003
story_reviews_00252,Hospitalizations drop where laws restrict trans fats,Hospitalizations drop where laws restrict trans fats,1,Real,5,HealthStory,0.89499366
story_reviews_01342,New Colon Cancer Screening Test in the Works,New Colon Cancer Screening Test in the Works,1,Real,3,HealthStory,0.8949654
story_reviews_00463,Baby Deadline Test: Beat Your Biological Clock,Baby Deadline Test: Beat Your Biological Clock,0,Fake,2,HealthStory,0.89493257
story_reviews_01283,Baby aspirin linked to reduced cancer deaths,Baby aspirin linked to reduced cancer deaths,1,Real,4,HealthStory,0.8947893
story_reviews_00895,Experimental cholesterol drug results called 'game changing',Experimental cholesterol drug results called 'game changing',1,Real,4,HealthStory,0.89478296
story_reviews_00028,Amarin fish oil capsule shows dramatic benefit for cardiovascular patients,Amarin fish oil capsule shows dramatic benefit for cardiovascular patients,1,Real,3,HealthStory,0.89478076
story_reviews_00418,This isn’t hype: Canadian doctors just reversed severe MS using stem cells,This isn’t hype: Canadian doctors just reversed severe MS using stem cells,1,Real,5,HealthStory,0.89478004
story_reviews_00775,University of Pennsylvania gene therapy shows promise in eradicating some blood cancers,University of Pennsylvania gene therapy shows promise in eradicating some blood cancers,1,Real,3,HealthStory,0.89473635
story_reviews_00018,Novartis drug cut death risk by 35 percent in gene mutation breast cancer,Novartis drug cut death risk by 35 percent in gene mutation breast cancer,0,Fake,2,HealthStory,0.89468086
story_reviews_00347,"'New day' in lung cancer as Merck drug shines, works with chemo","'New day' in lung cancer as Merck drug shines, works with chemo",1,Real,3,HealthStory,0.89456415
story_reviews_00713,FDA approves a device for weight loss,FDA approves a device for weight loss,1,Real,3,HealthStory,0.89443165
story_reviews_00499,Report: DASH Diet Best Overall Eating Plan,Report: DASH Diet Best Overall Eating Plan,0,Fake,2,HealthStory,0.8943985
story_reviews_00859,New Epilepsy Tactic: Fight Inflammation,New Epilepsy Tactic: Fight Inflammation,1,Real,3,HealthStory,0.8943854
story_reviews_00067,"Deep brain stimulation may offer treatment for type 2 diabetes, study suggests","Deep brain stimulation may offer treatment for type 2 diabetes, study suggests",1,Real,4,HealthStory,0.89437604
story_reviews_01043,"Quick shot replacing nip, tuck","Quick shot replacing nip, tuck",0,Fake,1,HealthStory,0.8943159
story_reviews_01230,Deep Brain Stimulation for Stubborn Hypertension,Deep Brain Stimulation for Stubborn Hypertension,1,Real,3,HealthStory,0.89429617
story_reviews_00071,Laughing gas makes a comeback for women in labor - like Kate Middleton,Laughing gas makes a comeback for women in labor - like Kate Middleton,1,Real,4,HealthStory,0.8942954
story_reviews_00639,Toddler brain images reveal which may have autism and struggle with language,Toddler brain images reveal which may have autism and struggle with language,0,Fake,2,HealthStory,0.89428693
story_reviews_00359,Study shines a light on low winter-time male libido,Study shines a light on low winter-time male libido,0,Fake,2,HealthStory,0.8942685
story_reviews_01266,"Moms who take folic acid, iron have smarter kids","Moms who take folic acid, iron have smarter kids",0,Fake,2,HealthStory,0.8942428
story_reviews_00970,Stem Cells Repair Heart in First-Ever Study,Stem Cells Repair Heart in First-Ever Study,1,Real,3,HealthStory,0.8941999
story_reviews_00000,Virtual reality to help detect early risk of Alzheimer’s,Virtual reality to help detect early risk of Alzheimer’s,0,Fake,1,HealthStory,0.89414996
story_reviews_00676,'Peanut patch' may protect against life-threatening allergy,'Peanut patch' may protect against life-threatening allergy,1,Real,3,HealthStory,0.8940929
story_reviews_00490,Zafgen reports promising results from weight-loss drug study,Zafgen reports promising results from weight-loss drug study,1,Real,3,HealthStory,0.894038
story_reviews_00433,Oramed says oral insulin succeeds in midstage type 2 diabetes trial,Oramed says oral insulin succeeds in midstage type 2 diabetes trial,1,Real,3,HealthStory,0.893941
story_reviews_01609,Tequila Plant May Help Fight Bone Loss,Tequila Plant May Help Fight Bone Loss,0,Fake,1,HealthStory,0.893807
story_reviews_00296,'Ablation' Procedure Helps 3 out of 4 Patients With Irregular Heartbeat,'Ablation' Procedure Helps 3 out of 4 Patients With Irregular Heartbeat,1,Real,3,HealthStory,0.8938068
story_reviews_00544,Lilly diabetes drug slashes deaths in patients with heart risk,Lilly diabetes drug slashes deaths in patients with heart risk,1,Real,3,HealthStory,0.8938025
story_reviews_00214,New study shows promise of yoga in treating back pain,New study shows promise of yoga in treating back pain,0,Fake,2,HealthStory,0.89379114
story_reviews_01277,"German doctors declare ""cure"" in HIV patient","German doctors declare ""cure"" in HIV patient",1,Real,4,HealthStory,0.893777
story_reviews_01259,Study finds overuse of implanted defibrillators,Study finds overuse of implanted defibrillators,1,Real,4,HealthStory,0.89377207
story_reviews_01057,Review raises questions over benefits of cutting salt,Review raises questions over benefits of cutting salt,1,Real,5,HealthStory,0.8936882
story_reviews_00966,Microwave Technique Fights Lung Tumors,Microwave Technique Fights Lung Tumors,1,Real,4,HealthStory,0.893682
story_reviews_00265,"Web-based counseling reduces blood pressure, according to a new study","Web-based counseling reduces blood pressure, according to a new study",1,Real,4,HealthStory,0.8936801
story_reviews_00537,"Some with early-stage breast cancer can skip chemo, study says","Some with early-stage breast cancer can skip chemo, study says",1,Real,5,HealthStory,0.89364725
story_reviews_00453,Tracking the risks and rewards of transcranial magnetic stimulation,Tracking the risks and rewards of transcranial magnetic stimulation,1,Real,3,HealthStory,0.8936264
story_reviews_01483,Costly New Prostate Cancer Drug Works In Mysterious Ways,Costly New Prostate Cancer Drug Works In Mysterious Ways,1,Real,5,HealthStory,0.8936088
story_reviews_00478,More Support for Osteoporosis Drugs,More Support for Osteoporosis Drugs,1,Real,5,HealthStory,0.8935675
story_reviews_01250,Shingles Vaccine Cuts Disease Risk 55%,Shingles Vaccine Cuts Disease Risk 55%,1,Real,4,HealthStory,0.89356536
story_reviews_00145,"Regular painkillers work as well as opioids for sprains, strains and fractures","Regular painkillers work as well as opioids for sprains, strains and fractures",1,Real,3,HealthStory,0.8935578
story_reviews_00473,Smart air quality device and app helps you breathe easier,Smart air quality device and app helps you breathe easier,0,Fake,2,HealthStory,0.89355147
story_reviews_00843,A New Check for Heart Problems,A New Check for Heart Problems,0,Fake,2,HealthStory,0.8935136
story_reviews_01384,Swedish mammography study sows more confusion about screening for breast cancer,Swedish mammography study sows more confusion about screening for breast cancer,1,Real,5,HealthStory,0.8933747
story_reviews_00003,J&J says its psoriasis drug superior to Novartis treatment in study,J&J says its psoriasis drug superior to Novartis treatment in study,0,Fake,2,HealthStory,0.89337134
story_reviews_00949,Spinal tap may predict Alzheimer's years ahead,Spinal tap may predict Alzheimer's years ahead,1,Real,5,HealthStory,0.8933619
story_reviews_01153,Alexander Technique: A Balm For Back Pain?,Alexander Technique: A Balm For Back Pain?,0,Fake,2,HealthStory,0.8932929
story_reviews_01543,Urine test improves prostate diagnosis: study,Urine test improves prostate diagnosis: study,1,Real,3,HealthStory,0.8932505
story_reviews_01304,Pomegranate juice could help kidney patients,Pomegranate juice could help kidney patients,1,Real,5,HealthStory,0.89324296
story_reviews_01122,Pushing Limits of New Knees,Pushing Limits of New Knees,1,Real,3,HealthStory,0.8931964
story_reviews_01393,"Cartilage regeneration builds a new knee, from the inside","Cartilage regeneration builds a new knee, from the inside",0,Fake,2,HealthStory,0.89314765
story_reviews_01276,FDA rejects Avastin as breast cancer therapy,FDA rejects Avastin as breast cancer therapy,1,Real,4,HealthStory,0.8931047
story_reviews_00471,How a balloon can help you lose weight,How a balloon can help you lose weight,0,Fake,2,HealthStory,0.89305234
story_reviews_00149,Study Raises Questions About Stents in Some Heart Patients,Study Raises Questions About Stents in Some Heart Patients,1,Real,4,HealthStory,0.89297825
story_reviews_00739,Walnuts for Diabetes,Walnuts for Diabetes,0,Fake,1,HealthStory,0.892975
story_reviews_01660,New Scan May Help Find Aggressive Prostate Tumors,New Scan May Help Find Aggressive Prostate Tumors,0,Fake,1,HealthStory,0.8929706
story_reviews_01258,Injecting Migraine Pain Away,Injecting Migraine Pain Away,1,Real,3,HealthStory,0.8929295
story_reviews_01477,"Low-carb, low-calorie diets can both result in weight loss","Low-carb, low-calorie diets can both result in weight loss",1,Real,3,HealthStory,0.892875
story_reviews_01486,Common Diagnostic Test May Prolong Low Back Pain,Common Diagnostic Test May Prolong Low Back Pain,0,Fake,2,HealthStory,0.8928566
story_reviews_01286,Study finds daily aspirin cuts many cancer risks,Study finds daily aspirin cuts many cancer risks,0,Fake,2,HealthStory,0.8928366
story_reviews_01602,Liver supplements don’t seem to offer protection,Liver supplements don’t seem to offer protection,1,Real,5,HealthStory,0.89283293
story_reviews_01490,"What ""clinically proven"" means for a beauty product","What ""clinically proven"" means for a beauty product",1,Real,5,HealthStory,0.8928311
story_reviews_01683,"Study: Ginkgo biloba has no effect on Alzheimer's, dementia","Study: Ginkgo biloba has no effect on Alzheimer's, dementia",1,Real,4,HealthStory,0.8927748
story_reviews_01557,New Hope for Early Detection of Autism,New Hope for Early Detection of Autism,1,Real,3,HealthStory,0.89274347
story_reviews_01673,"Robot prostate surgery has downsides, needs more data","Robot prostate surgery has downsides, needs more data",1,Real,4,HealthStory,0.89273083
story_reviews_00389,'Brain training' cut dementia risk in healthy adults -U.S. study,'Brain training' cut dementia risk in healthy adults -U.S. study,1,Real,3,HealthStory,0.892695
story_reviews_01326,Vitamin B and its role in improving memory,Vitamin B and its role in improving memory,1,Real,4,HealthStory,0.89267987
story_reviews_01634,Acupuncture shows promise for depression in pregnancy,Acupuncture shows promise for depression in pregnancy,1,Real,3,HealthStory,0.8926662
story_reviews_00400,FDA approves first dissolving stent for US patients,FDA approves first dissolving stent for US patients,1,Real,4,HealthStory,0.8926462
story_reviews_00081,Overcoming Fear of Back Pain May Spur Recovery,Overcoming Fear of Back Pain May Spur Recovery,1,Real,3,HealthStory,0.8926322
story_reviews_00053,Drugmakers Call Experimental Alzheimer’s Drug Study Outcome Positive,Drugmakers Call Experimental Alzheimer’s Drug Study Outcome Positive,1,Real,5,HealthStory,0.8926275
story_reviews_01534,Eating Brown Rice to Cut Diabetes Risk,Eating Brown Rice to Cut Diabetes Risk,1,Real,3,HealthStory,0.8926054
story_reviews_00325,Can’t Get to Sleep? Lay Off the Drugs,Can’t Get to Sleep? Lay Off the Drugs,1,Real,4,HealthStory,0.892563
story_reviews_01054,Study Questions Chiropractic's Impact on Back Pain,Study Questions Chiropractic's Impact on Back Pain,1,Real,4,HealthStory,0.8925343
story_reviews_00183,Thinning Hair? A New Treatment Offers Hope,Thinning Hair? A New Treatment Offers Hope,1,Real,3,HealthStory,0.892514
story_reviews_01222,Scientists look to stem cells to mend broken hearts,Scientists look to stem cells to mend broken hearts,0,Fake,0,HealthStory,0.89249456
story_reviews_00646,Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention,Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention,1,Real,4,HealthStory,0.892389
story_reviews_00193,Scientists Edge Closer To Elusive Lab Test For Chronic Fatigue Syndrome,Scientists Edge Closer To Elusive Lab Test For Chronic Fatigue Syndrome,1,Real,3,HealthStory,0.8923382
story_reviews_01363,Protein urine test may signal prostate cancer,Protein urine test may signal prostate cancer,0,Fake,2,HealthStory,0.89232033
story_reviews_00897,New Procedure Makes Hyperhidrosis No Sweat,New Procedure Makes Hyperhidrosis No Sweat,0,Fake,2,HealthStory,0.89224744
story_reviews_00148,‘Unbelievable’: Heart Stents Fail to Ease Chest Pain,‘Unbelievable’: Heart Stents Fail to Ease Chest Pain,1,Real,4,HealthStory,0.89220506
story_reviews_00590,"For post-op complications, go back to the same hospital: study","For post-op complications, go back to the same hospital: study",0,Fake,2,HealthStory,0.8920767
story_reviews_01693,Targeted Breast Cancer Drug Shrinks Tumors,Targeted Breast Cancer Drug Shrinks Tumors,0,Fake,2,HealthStory,0.8920329
story_reviews_00298,Research shows you really can lose weight — by combining diet AND exercise AND counseling,Research shows you really can lose weight — by combining diet AND exercise AND counseling,1,Real,3,HealthStory,0.8920178
story_reviews_01548,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,2,HealthStory,0.89201504
story_reviews_01445,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,2,HealthStory,0.89201504
story_reviews_01255,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,4,HealthStory,0.89201504
story_reviews_01041,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_01654,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,4,HealthStory,0.89201504
story_reviews_00902,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_00990,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_01079,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,1,HealthStory,0.89201504
story_reviews_00773,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,1,HealthStory,0.89201504
story_reviews_00938,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_01038,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,0,HealthStory,0.89201504
story_reviews_01290,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_00907,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,4,HealthStory,0.89201504
story_reviews_00986,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,3,HealthStory,0.89201504
story_reviews_01578,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,5,HealthStory,0.89201504
story_reviews_00847,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,2,HealthStory,0.89201504
story_reviews_01060,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0,Fake,2,HealthStory,0.89201504
story_reviews_00863,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos","Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,Real,5,HealthStory,0.89201504
story_reviews_00319,Strobe lighting provides a flicker of hope in the fight against Alzheimer’s,Strobe lighting provides a flicker of hope in the fight against Alzheimer’s,0,Fake,2,HealthStory,0.8920035
story_reviews_00980,The Healthy Skeptic: Seeing through skin supplements’ claims,The Healthy Skeptic: Seeing through skin supplements’ claims,1,Real,4,HealthStory,0.89196265
story_reviews_00004,Incontinence Drug May Cut Hot Flashes in Breast Cancer Survivors,Incontinence Drug May Cut Hot Flashes in Breast Cancer Survivors,1,Real,5,HealthStory,0.89192903
story_reviews_00142,"Spit test may diagnose, predict duration of concussion in kids","Spit test may diagnose, predict duration of concussion in kids",1,Real,4,HealthStory,0.89192516
story_reviews_00978,New Multiple Sclerosis Therapy Promising in Early Trial,New Multiple Sclerosis Therapy Promising in Early Trial,0,Fake,2,HealthStory,0.8919216
story_reviews_01562,Sleep Drug May Treat Fibromyalgia Pain,Sleep Drug May Treat Fibromyalgia Pain,1,Real,4,HealthStory,0.8919057
story_reviews_01501,Higher vitamin E intake tied to lower dementia risk,Higher vitamin E intake tied to lower dementia risk,1,Real,4,HealthStory,0.8918861
story_reviews_00733,Gene test may help guide prostate cancer treatment,Gene test may help guide prostate cancer treatment,1,Real,5,HealthStory,0.89186066
story_reviews_01559,"Drug may prevent lung cancer, study finds","Drug may prevent lung cancer, study finds",0,Fake,2,HealthStory,0.8918418
story_reviews_01336,Diabetes drugs may help control lung cancer: study,Diabetes drugs may help control lung cancer: study,1,Real,3,HealthStory,0.89183795
story_reviews_01423,Pancreatic Chemo Comparison Finds No Survival Boost,Pancreatic Chemo Comparison Finds No Survival Boost,1,Real,4,HealthStory,0.8917734
story_reviews_01333,Beet Juice Good for Brain,Beet Juice Good for Brain,0,Fake,2,HealthStory,0.8917551
story_reviews_01314,The Downside of a Cancer Study Extolling CT Scans,The Downside of a Cancer Study Extolling CT Scans,1,Real,5,HealthStory,0.89174193
story_reviews_00469,"To quit smoking, it’s best to go cold turkey, study finds","To quit smoking, it’s best to go cold turkey, study finds",1,Real,4,HealthStory,0.89172834
story_reviews_00508,"""Bubble baby"" stem cell treatment looks like a cure","""Bubble baby"" stem cell treatment looks like a cure",0,Fake,1,HealthStory,0.89172095
story_reviews_01580,Experimental Drug May Treat Hepatitis C,Experimental Drug May Treat Hepatitis C,1,Real,4,HealthStory,0.8917177
story_reviews_00774,A Breakthrough Against Leukemia Using Altered T-Cells,A Breakthrough Against Leukemia Using Altered T-Cells,1,Real,4,HealthStory,0.8917135
story_reviews_01007,"Rare surgery brings more weight loss, more risks","Rare surgery brings more weight loss, more risks",1,Real,5,HealthStory,0.89169574
story_reviews_01648,Breakthrough in Creating Artificial Pancreas,Breakthrough in Creating Artificial Pancreas,0,Fake,2,HealthStory,0.8916455
story_reviews_00885,Dallas-Fort Worth Health News,Dallas-Fort Worth Health News,0,Fake,1,HealthStory,0.89163876
story_reviews_01158,Dallas-Fort Worth Health News,Dallas-Fort Worth Health News,0,Fake,2,HealthStory,0.89163876
story_reviews_01108,Quest for Vaccines to Treat Addiction,Quest for Vaccines to Treat Addiction,1,Real,4,HealthStory,0.8916296
story_reviews_01124,Early Stages Of Alzheimer's Now Get Formal Definitions : Shots,Early Stages Of Alzheimer's Now Get Formal Definitions : Shots,1,Real,5,HealthStory,0.89161
story_reviews_01523,Promise Seen for Detection of Alzheimer’s,Promise Seen for Detection of Alzheimer’s,1,Real,3,HealthStory,0.8915862
story_reviews_00413,Novo diabetes drug cuts heart risks by less-than-hoped 13 percentage,Novo diabetes drug cuts heart risks by less-than-hoped 13 percentage,1,Real,4,HealthStory,0.89156526
story_reviews_00281,Major study finds testosterone therapy is no fountain of youth,Major study finds testosterone therapy is no fountain of youth,1,Real,5,HealthStory,0.8915155
story_reviews_01017,Doctors screen for cervical cancer too often: study,Doctors screen for cervical cancer too often: study,1,Real,5,HealthStory,0.89147824
story_reviews_00249,FDA Approves Vagus Nerve Stimulator to Treat Cluster Headaches,FDA Approves Vagus Nerve Stimulator to Treat Cluster Headaches,0,Fake,2,HealthStory,0.89140344
story_reviews_01641,Dark Chocolate May Lower Stroke Risk,Dark Chocolate May Lower Stroke Risk,1,Real,3,HealthStory,0.891397
story_reviews_00514,Breast-Feeding Linked to Reduced Risk of Preemie Eye Problem,Breast-Feeding Linked to Reduced Risk of Preemie Eye Problem,1,Real,5,HealthStory,0.8913694
story_reviews_00416,"Ovarian cancer blood tests: Available, not widely used","Ovarian cancer blood tests: Available, not widely used",1,Real,4,HealthStory,0.89134806
story_reviews_00498,How stem cell therapy may help treat COPD,How stem cell therapy may help treat COPD,0,Fake,1,HealthStory,0.89134634
story_reviews_00809,Cervical cancer vaccine shows promise,Cervical cancer vaccine shows promise,1,Real,3,HealthStory,0.8913433
story_reviews_01248,Vaccine sharply cuts rate of shingles: study,Vaccine sharply cuts rate of shingles: study,1,Real,3,HealthStory,0.8913351
story_reviews_00671,App ‘trains’ your brain to see better,App ‘trains’ your brain to see better,1,Real,4,HealthStory,0.89124626
story_reviews_00363,Michigan Athletic Group Says Concussion Program Works,Michigan Athletic Group Says Concussion Program Works,1,Real,3,HealthStory,0.89111936
story_reviews_00020,New Nerve Stimulation Technique Might Relieve Back Pain,New Nerve Stimulation Technique Might Relieve Back Pain,1,Real,3,HealthStory,0.89110863
story_reviews_00399,Abbott wins U.S. approval for stent that absorbs into body,Abbott wins U.S. approval for stent that absorbs into body,1,Real,3,HealthStory,0.8911011
story_reviews_00492,School water coolers may help kids lose weight,School water coolers may help kids lose weight,1,Real,4,HealthStory,0.8910945
story_reviews_00294,Alternative medicine might help treat premature ejaculation,Alternative medicine might help treat premature ejaculation,1,Real,4,HealthStory,0.8910629
story_reviews_00090,Roche's Tecentriq cocktail adds to lung cancer survival success,Roche's Tecentriq cocktail adds to lung cancer survival success,0,Fake,2,HealthStory,0.89105564
story_reviews_00461,The homeliest nut just got better,The homeliest nut just got better,1,Real,3,HealthStory,0.89104074
story_reviews_00118,"Sleep apnea patient finds rest with implant device: ""It saved my life""","Sleep apnea patient finds rest with implant device: ""It saved my life""",0,Fake,1,HealthStory,0.89098
story_reviews_00967,The Healthy Skeptic: Promise of ChromaGen lenses for dyslexia a bit blurry,The Healthy Skeptic: Promise of ChromaGen lenses for dyslexia a bit blurry,1,Real,5,HealthStory,0.89086914
story_reviews_01241,Anti-Gravity Treadmill helps injured get moving again,Anti-Gravity Treadmill helps injured get moving again,0,Fake,1,HealthStory,0.89083374
story_reviews_00909,Omega-3 oils shown as good for brain health in study involving older people,Omega-3 oils shown as good for brain health in study involving older people,0,Fake,2,HealthStory,0.8908013
story_reviews_01506,Study Questions Guidelines on Cholesterol Screening in Kids,Study Questions Guidelines on Cholesterol Screening in Kids,0,Fake,2,HealthStory,0.8907937
story_reviews_00623,Premature Babies May Benefit From Intensive-Care Treatment,Premature Babies May Benefit From Intensive-Care Treatment,1,Real,5,HealthStory,0.89079285
story_reviews_00178,Laughing gas makes a comeback as painkiller in ambulances,Laughing gas makes a comeback as painkiller in ambulances,1,Real,3,HealthStory,0.89072955
story_reviews_01379,New method could make IVF more effective,New method could make IVF more effective,0,Fake,0,HealthStory,0.8907063
story_reviews_00198,A new study suggests it’s possible to get people off opioids and improve their pain,A new study suggests it’s possible to get people off opioids and improve their pain,1,Real,5,HealthStory,0.8907002
story_reviews_01176,Scientists develop blood test for Down's Syndrome,Scientists develop blood test for Down's Syndrome,0,Fake,2,HealthStory,0.89067453
story_reviews_00837,"Hormone May Boost Aging, Failing Brains","Hormone May Boost Aging, Failing Brains",1,Real,3,HealthStory,0.8906667
story_reviews_01261,New test under development could find single cancer cell in blood,New test under development could find single cancer cell in blood,0,Fake,2,HealthStory,0.890638
story_reviews_00521,FDA approves cancer treatment that uses virus to attack tumors,FDA approves cancer treatment that uses virus to attack tumors,1,Real,3,HealthStory,0.890634
story_reviews_00172,Menopause hormone therapy not linked to premature death,Menopause hormone therapy not linked to premature death,1,Real,5,HealthStory,0.89059305
story_reviews_00143,More than 103 million Americans will have high blood pressure under new guidelines,More than 103 million Americans will have high blood pressure under new guidelines,1,Real,3,HealthStory,0.890519
story_reviews_00822,New Melanoma Treatment Might Delay Cancer Progression,New Melanoma Treatment Might Delay Cancer Progression,1,Real,3,HealthStory,0.89051247
story_reviews_00527,New Approach Advised to Treat Schizophrenia,New Approach Advised to Treat Schizophrenia,1,Real,4,HealthStory,0.89049536
story_reviews_00932,Study clouds evidence on soy and menopause,Study clouds evidence on soy and menopause,1,Real,5,HealthStory,0.8904896
story_reviews_00564,FDA approves tool for diagnosing dementia in a doctor’s office,FDA approves tool for diagnosing dementia in a doctor’s office,0,Fake,2,HealthStory,0.8904699
story_reviews_01392,A Genetic Test for Prospective Parents,A Genetic Test for Prospective Parents,1,Real,3,HealthStory,0.8904572
story_reviews_01582,Study: Bone drug lowers breast cancer risk 38% in high-risk women,Study: Bone drug lowers breast cancer risk 38% in high-risk women,1,Real,3,HealthStory,0.8904468
story_reviews_01504,All kids should have cholesterol tests: study,All kids should have cholesterol tests: study,1,Real,4,HealthStory,0.890374
story_reviews_01671,Some Blood Pressure Drugs May Stave Off Dementia,Some Blood Pressure Drugs May Stave Off Dementia,1,Real,4,HealthStory,0.89033484
story_reviews_01414,Study backs prostate screening for high risk men,Study backs prostate screening for high risk men,1,Real,3,HealthStory,0.89027196
story_reviews_00006,Nerve Zap Might Ease Pain of Herniated Disk,Nerve Zap Might Ease Pain of Herniated Disk,1,Real,3,HealthStory,0.89017045
story_reviews_01428,"HuffPost - Breaking News, U.S. and World News","HuffPost - Breaking News, U.S. and World News",1,Real,5,HealthStory,0.8901645
story_reviews_01552,Hepatitis C Drug Raises Cure Rate in a Late Trial,Hepatitis C Drug Raises Cure Rate in a Late Trial,1,Real,3,HealthStory,0.8901143
story_reviews_01167,How To Beat Sleep Apnea? Cut It Out (Surgically),How To Beat Sleep Apnea? Cut It Out (Surgically),1,Real,3,HealthStory,0.8900862
story_reviews_00791,Drug Slows Knee Osteoarthritis Progression,Drug Slows Knee Osteoarthritis Progression,1,Real,3,HealthStory,0.89001215
story_reviews_00816,Alzheimer's Drug Slows Memory Decline,Alzheimer's Drug Slows Memory Decline,1,Real,4,HealthStory,0.88998806
story_reviews_00102,What’s in the IV bag? Studies show safer option than saline,What’s in the IV bag? Studies show safer option than saline,1,Real,3,HealthStory,0.88997716
